id;fold_0_vote;fold_0_margin;fold_1_vote;fold_1_margin;fold_2_vote;fold_2_margin;fold_3_vote;fold_3_margin;true_votes;mean_margin;DEF
1055099767861779;FALSE;-5.249999890103936;FALSE;-5.625000080093741;FALSE;-5.999999930150807;FALSE;-5.874999948544428;0;-5.687499962223228;FALSE
882141611824263;FALSE;-5.750000129453838;FALSE;-4.87499979743734;FALSE;-6.249999996041879;FALSE;-5.624999813269824;0;-5.62499993405072;FALSE
894604520577972;FALSE;-2.000000074505806;FALSE;-1.8749999552965164;FALSE;-1.6250000447034836;FALSE;-1.6249999701976776;0;-1.781250011175871;FALSE
982705918434498;FALSE;-0.6250000298023224;FALSE;-0.375;FALSE;-1.2499999403953552;FALSE;-1.5000000298023224;0;-0.9375;FALSE
857562977615460;FALSE;-1.7500000298023224;FALSE;-1.6249999850988388;FALSE;-2.000000089406967;FALSE;-1.7500000298023224;0;-1.7812500335276127;FALSE
876404442397980;FALSE;-5.249999988358468;FALSE;-5.625000195112079;FALSE;-4.750000013038516;FALSE;-6.750000120373443;0;-5.5937500792206265;FALSE
1011539425551147;FALSE;-4.249999916180968;FALSE;-6.125000080792233;FALSE;-4.125000145286322;FALSE;-5.000000210478902;0;-4.875000088184606;FALSE
946527012052389;TRUE;0.375;TRUE;1.1249999403953552;TRUE;0.25;TRUE;0.7500000596046448;4;0.625;TRUE
982805195091237;FALSE;-4.25000018440187;FALSE;-3.500000052154064;FALSE;-3.999999864026904;FALSE;-3.6250000465661287;0;-3.8437500367872417;FALSE
994542180584205;FALSE;-1.6250000149011612;FALSE;-1.7499999701976776;FALSE;-1.4999999850988388;FALSE;-2.250000014901161;0;-1.7812499962747097;FALSE
857582850946806;TRUE;1.5000000447034836;TRUE;2.6250000670552254;TRUE;2.1249999031424522;TRUE;2.1249999552965164;4;2.0937499925494194;TRUE
982650408440049;FALSE;-3.375000011175871;FALSE;-3.249999914318323;FALSE;-3.249999951571226;FALSE;-3.999999973922968;0;-3.468749962747097;FALSE
858387490866342;FALSE;-1.5000000298023224;FALSE;-1.3750000298023224;FALSE;-1.5000000447034836;FALSE;-2.124999962747097;0;-1.6250000167638063;FALSE
1052382181466871;FALSE;-6.749999847030267;FALSE;-6.750000066589564;FALSE;-6.4999998637940735;FALSE;-6.749999994994141;0;-6.6874999431020115;FALSE
858080904230334;TRUE;0.25;TRUE;0.6250000298023224;TRUE;0.7500000596046448;TRUE;0.375;4;0.5000000223517418;TRUE
882997535072004;FALSE;-1.0000000298023224;FALSE;-1.2500000298023224;FALSE;-0.6249999403953552;TRUE;0.125;1;-0.6875;FALSE
876320855739672;FALSE;-4.624999771825969;FALSE;-4.00000018812716;FALSE;-4.625000208616257;FALSE;-3.999999823048711;0;-4.312499997904524;FALSE
894982943873463;FALSE;-2.249999910593033;FALSE;-3.0000000968575478;FALSE;-1.8749998807907104;FALSE;-2.499999985098839;0;-2.4062499683350325;FALSE
1035188559852900;FALSE;-4.625000208616257;FALSE;-4.999999763444066;FALSE;-4.499999763444066;FALSE;-5.750000101746991;0;-4.968749959312845;FALSE
858083867563371;FALSE;-3.500000052154064;FALSE;-4.375000111758709;FALSE;-2.7499999552965164;FALSE;-4.00000018440187;0;-3.65625007590279;FALSE
1010742025630887;FALSE;-0.4999999701976776;FALSE;-0.6249999403953552;TRUE;0.7499999701976776;FALSE;-0.125;1;-0.1249999850988388;FALSE
1010181712353585;FALSE;-1.8750000894069672;FALSE;-2.4999999031424522;FALSE;-1.8749998956918716;FALSE;-2.0000001192092896;0;-2.062500001862645;FALSE
1096056853766070;FALSE;-3.8749999795109034;FALSE;-3.500000111758709;FALSE;-3.999999890103936;FALSE;-3.2499999441206455;0;-3.6562499813735485;FALSE
856766961028395;FALSE;-1.4999999701976776;FALSE;-1.4999999850988388;FALSE;-1.5000000596046448;FALSE;-2.2499998956918716;0;-1.6874999776482582;FALSE
856881271016964;FALSE;-5.749999894062057;FALSE;-4.999999800696969;FALSE;-4.125000039115548;FALSE;-6.874999832827598;0;-5.437499891675543;FALSE
1010878322283924;FALSE;-1.6250000447034836;FALSE;-1.3750000149011612;FALSE;-1.1250000596046448;FALSE;-0.5;0;-1.1562500298023224;FALSE
856755394362885;FALSE;-6.0000000088475645;FALSE;-5.499999861698598;FALSE;-6.124999940162525;FALSE;-6.374999830266461;0;-5.999999910243787;FALSE
1044187685619654;FALSE;-2.3750000596046448;FALSE;-0.7500000298023224;FALSE;-1.7500000447034836;FALSE;-1.3750000298023224;0;-1.5625000409781933;FALSE
1035394633165626;FALSE;-1.6249999701976776;FALSE;-0.8750000298023224;FALSE;-1.3749999850988388;FALSE;-0.9999999403953552;0;-1.2187499813735485;FALSE
857861070918984;FALSE;-2.1249999925494194;FALSE;-2.0;FALSE;-1.8749999105930328;FALSE;-2.249999888241291;0;-2.062499947845936;FALSE
987839644587792;FALSE;-6.000000135973096;FALSE;-5.875000029569492;FALSE;-5.124999817926437;FALSE;-6.625000065774657;0;-5.90625001231092;FALSE
1035385173166572;FALSE;-6.374999963445589;FALSE;-7.687500014144462;FALSE;-7.374999888183083;FALSE;-6.875000195577741;0;-7.078125015337719;FALSE
982725431765880;FALSE;-4.874999975319952;FALSE;-3.9999999459832907;FALSE;-3.249999977648258;FALSE;-3.500000111758709;0;-3.9062500026775524;FALSE
1095903787114710;FALSE;-2.250000111758709;FALSE;-2.625000111758709;FALSE;-1.9999999850988388;FALSE;-2.3749999180436134;0;-2.3125000316649675;FALSE
1111395575565531;FALSE;-3.7499999962747097;FALSE;-4.3749998193234205;FALSE;-3.2499999441206455;FALSE;-4.499999781139195;0;-3.9687498852144927;FALSE
857878694250555;FALSE;-3.999999947845936;FALSE;-3.7500000447034836;FALSE;-4.249999982304871;FALSE;-4.37499981559813;0;-4.093749947613105;FALSE
857965927575165;FALSE;-3.4999999199062586;FALSE;-3.375000089406967;FALSE;-2.8750001080334187;FALSE;-2.3750000074505806;0;-3.0312500311993062;FALSE
857865334251891;FALSE;-4.874999945517629;FALSE;-5.124999810475856;FALSE;-4.999999876599759;FALSE;-4.87500017369166;0;-4.968749951571226;FALSE
1078364705535285;FALSE;-2.7500000596046448;FALSE;-2.4999998956918716;FALSE;-3.2500000037252903;FALSE;-2.124999910593033;0;-2.65624996740371;FALSE
1010261049012318;FALSE;-5.3750000153668225;FALSE;-5.124999853782356;FALSE;-3.8750000819563866;FALSE;-5.625000216066837;0;-5.0000000417931005;FALSE
1114210375284051;FALSE;-3.6250000707805157;FALSE;-3.374999988824129;FALSE;-2.8749999925494194;FALSE;-3.874999985098839;0;-3.4375000093132257;FALSE
987961191242304;FALSE;-2.9999999441206455;FALSE;-3.250000037252903;FALSE;-3.5;FALSE;-1.8749999552965164;0;-2.9062499841675162;FALSE
857184320986659;FALSE;-4.25000012665987;FALSE;-4.875000226777047;FALSE;-4.12499987706542;FALSE;-4.250000034458935;0;-4.375000066240318;FALSE
1056682167703539;FALSE;-3.1249999068677425;FALSE;-3.3750000447034836;FALSE;-3.250000085681677;FALSE;-3.9999999459832907;0;-3.4374999958090484;FALSE
856775407694217;FALSE;-6.999999799882062;FALSE;-6.500000218045898;FALSE;-7.375000104249921;FALSE;-7.125000096333679;0;-7.00000005462789;FALSE
894861440552280;FALSE;-2.125000037252903;FALSE;-1.6249999850988388;FALSE;-1.3749999403953552;FALSE;-1.8749999701976776;0;-1.7499999832361937;FALSE
1043805732324516;FALSE;-3.2499999552965164;FALSE;-4.499999932944775;FALSE;-3.374999962747097;FALSE;-3.6250000819563866;0;-3.6874999832361937;FALSE
1069104509794638;FALSE;-3.1249999590218067;FALSE;-3.000000074505806;FALSE;-2.5000000596046448;FALSE;-3.6250000912696123;0;-3.0625000461004674;FALSE
856859501019141;FALSE;-1.1250000298023224;FALSE;-1.25;FALSE;-1.0000000596046448;FALSE;-1.25;0;-1.1562500223517418;FALSE
857133304325094;FALSE;-6.750000051804818;FALSE;-7.125000001047738;FALSE;-6.874999909196049;FALSE;-6.375000165891834;0;-6.78125003198511;FALSE
1107834549254967;FALSE;-7.249999926425517;FALSE;-6.1249997958075255;FALSE;-6.875000194530003;FALSE;-6.625000120606273;0;-6.71875000934233;FALSE
1107927955912293;FALSE;-4.1249998938292265;FALSE;-3.874999985098839;FALSE;-3.000000014901161;FALSE;-3.499999951571226;0;-3.624999961350113;FALSE
857385960966495;FALSE;-3.374999973922968;FALSE;-2.4999998956918716;FALSE;-3.1250000596046448;FALSE;-1.9999999850988388;0;-2.749999978579581;FALSE
858004444237980;FALSE;-1.2500000298023224;FALSE;-1.0000000596046448;FALSE;-1.4999999701976776;FALSE;-1.2499999403953552;0;-1.25;FALSE
856752441029847;FALSE;-3.0000000558793545;FALSE;-2.8749999441206455;FALSE;-3.0000001080334187;FALSE;-3.4999999403953552;0;-3.0937500121071935;FALSE
1010211992350557;FALSE;-5.874999839346856;FALSE;-6.124999975785613;FALSE;-5.3749998840503395;FALSE;-6.375000164262019;0;-5.937499965861207;FALSE
885325638172527;FALSE;-6.750000022700988;FALSE;-7.5000001969747245;FALSE;-6.625000174622983;FALSE;-6.999999911291525;0;-6.968750076397555;FALSE
883191225052635;FALSE;-0.8749999701976776;FALSE;0.0;FALSE;-0.7500000298023224;TRUE;0.5;1;-0.28125;FALSE
856919257679832;FALSE;-3.625000001862645;FALSE;-3.9999997690320015;FALSE;-3.375000063329935;FALSE;-3.625000100582838;0;-3.656249983701855;FALSE
968068033231620;FALSE;-5.8750000258442014;FALSE;-5.750000165542588;FALSE;-5.999999910593033;FALSE;-6.250000115600415;0;-5.968750054395059;FALSE
894869530551471;FALSE;-0.75;FALSE;0.0;FALSE;-0.6249999701976776;FALSE;-1.2499999403953552;0;-0.6562499776482582;FALSE
855053611199730;FALSE;-2.0000000447034836;FALSE;-1.8749999552965164;FALSE;-1.25;FALSE;-1.5000000149011612;0;-1.6562500037252903;FALSE
866183913420033;TRUE;0.5;TRUE;1.125;TRUE;1.0;TRUE;0.375;4;0.75;TRUE
855030737868684;TRUE;2.0000000298023224;TRUE;3.1250000931322575;TRUE;2.375000111758709;TRUE;2.749999899417162;4;2.5625000335276127;TRUE
945893725449051;FALSE;-3.0000001080334187;FALSE;-2.9999999217689037;FALSE;-2.124999925494194;FALSE;-3.3750001080334187;0;-2.8750000158324838;FALSE
1057975604240862;FALSE;-5.125000203028321;FALSE;-4.24999990966171;FALSE;-3.499999923631549;FALSE;-6.0000000284053385;0;-4.71875001618173;FALSE
958055327566224;FALSE;-5.375000218395144;FALSE;-5.624999982304871;FALSE;-5.624999789753929;FALSE;-5.624999778578058;0;-5.562499942258;FALSE
987835274588229;FALSE;-6.625000188243575;FALSE;-5.999999959487468;FALSE;-6.124999948777258;FALSE;-5.875000059371814;0;-6.156250038970029;FALSE
894605143911243;FALSE;-4.3750002309679985;FALSE;-5.2499997690320015;FALSE;-4.374999797903001;FALSE;-4.7499997997656465;0;-4.687499899417162;FALSE
960888313949592;FALSE;-6.124999898485839;FALSE;-6.49999993131496;FALSE;-6.749999972758815;FALSE;-6.499999858089723;0;-6.468749915162334;FALSE
1106488099389612;FALSE;-7.625000055588316;FALSE;-7.249999959953129;FALSE;-7.500000070838723;FALSE;-7.749999986030161;0;-7.5312500181025825;FALSE
1111481958890226;FALSE;-3.7500000819563866;FALSE;-3.874999901279807;FALSE;-3.124999985098839;FALSE;-3.5000000447034836;0;-3.562500003259629;FALSE
991405904231166;FALSE;-7.687499801104423;FALSE;-7.37499977677362;FALSE;-7.375000054831617;FALSE;-8.187500398984412;0;-7.656250007923518;FALSE
994000477305042;FALSE;-2.9999999403953552;FALSE;-3.6250000316649675;FALSE;-2.2500000819563866;FALSE;-2.624999925494194;0;-2.874999994877726;FALSE
1152523058119449;FALSE;-4.375000168569386;FALSE;-3.750000001862645;FALSE;-3.124999947845936;FALSE;-3.5000000800937414;0;-3.687500049592927;FALSE
1134646326573789;FALSE;-2.6249999031424522;FALSE;-2.499999910593033;FALSE;-2.374999985098839;FALSE;-1.8750000447034836;0;-2.343749960884452;FALSE
894755883896169;FALSE;-4.62500006146729;FALSE;-3.999999763444066;FALSE;-3.8750000800937414;FALSE;-4.74999984446913;0;-4.312499937368557;FALSE
1018218288216594;FALSE;-2.499999985098839;FALSE;-3.124999936670065;FALSE;-1.875;FALSE;-3.0000001080334187;0;-2.6250000074505806;FALSE
1066462050058884;FALSE;-0.5;FALSE;-0.5;FALSE;-1.0;TRUE;0.375;1;-0.40625;FALSE
977246905647066;FALSE;-6.3749997853301466;FALSE;-7.375000237603672;FALSE;-6.875000033644028;FALSE;-6.749999993829988;0;-6.843750012601959;FALSE
858381114200313;FALSE;-3.7499999795109034;FALSE;-3.750000072643161;FALSE;-2.7499999292194843;FALSE;-4.00000006519258;0;-3.562500011641532;FALSE
987849521253471;FALSE;-5.499999863561243;FALSE;-5.124999885447323;FALSE;-5.2500000349245965;FALSE;-5.000000226777047;0;-5.218750002677552;FALSE
951909251514165;FALSE;-4.999999838415533;FALSE;-3.874999986961484;FALSE;-4.12499993853271;FALSE;-5.500000176485628;0;-4.624999985098839;FALSE
1096013603770395;FALSE;-2.2500000819563866;FALSE;-2.375000022351742;FALSE;-2.499999977648258;FALSE;-2.7500000186264515;0;-2.4687500251457095;FALSE
1134129349958820;FALSE;-2.7500000596046448;FALSE;-2.749999936670065;FALSE;-2.3749999701976776;FALSE;-1.999999925494194;0;-2.4687499729916453;FALSE
882773735094384;FALSE;-6.125000055646524;FALSE;-5.749999926192686;FALSE;-6.500000042025931;FALSE;-5.75000000721775;0;-6.031250007770723;FALSE
1096374720400950;FALSE;-1.1250000298023224;FALSE;-1.625;FALSE;-1.3749999552965164;FALSE;-2.0000000298023224;0;-1.5312500037252903;FALSE
857401937631564;FALSE;-3.5000000558793545;FALSE;-3.1249999701976776;FALSE;-3.4999999180436134;FALSE;-3.3749999329447746;0;-3.374999969266355;FALSE
856748331030258;FALSE;-4.624999877996743;FALSE;-4.874999901745468;FALSE;-4.874999914318323;FALSE;-4.624999866820872;0;-4.7499998902203515;FALSE
1055748544463568;FALSE;-4.500000171363354;FALSE;-4.375000189058483;FALSE;-4.749999888241291;FALSE;-4.624999971129;0;-4.562500054948032;FALSE
1011488382222918;FALSE;-4.875000167638063;FALSE;-5.124999931547791;FALSE;-4.875000187661499;FALSE;-5.2500002179294825;0;-5.031250126194209;FALSE
1096051250433297;FALSE;-6.624999891733751;FALSE;-7.3749998969142325;FALSE;-6.624999911058694;FALSE;-5.499999810010195;0;-6.531249877429218;FALSE
982654558439634;FALSE;-6.374999959953129;FALSE;-5.8749999741557986;FALSE;-6.37499997636769;FALSE;-5.999999896157533;0;-6.156249951658538;FALSE
1056478224390600;FALSE;-5.499999904073775;FALSE;-5.6249999068677425;FALSE;-6.500000146916136;FALSE;-5.374999925494194;0;-5.749999970837962;FALSE
855030791202012;FALSE;-3.6250000596046448;FALSE;-3.9999999925494194;FALSE;-3.625000074505806;FALSE;-3.3750000447034836;0;-3.6562500428408384;FALSE
935285619843195;FALSE;0.0;TRUE;0.125;FALSE;-0.125;TRUE;0.5;2;0.125;TRUE
885321434839614;FALSE;-6.375000131549314;FALSE;-6.375000125728548;FALSE;-6.499999789870344;FALSE;-5.375000118277967;0;-6.156250041356543;FALSE
858383410866750;TRUE;0.125;TRUE;0.25;FALSE;-0.25;FALSE;-0.8750000298023224;2;-0.1875000074505806;FALSE
1095997247105364;FALSE;-4.499999979510903;FALSE;-5.749999961815774;FALSE;-4.999999972060323;FALSE;-6.500000106985681;0;-5.43750000509317;FALSE
857762814262143;FALSE;-4.3749998938292265;FALSE;-4.500000010244548;FALSE;-4.625000118277967;FALSE;-4.375000171363354;0;-4.468750048428774;FALSE
1011458982225858;FALSE;-9.374999537481926;FALSE;-8.625000382438884;FALSE;-9.124999773703166;FALSE;-8.624999660809408;0;-8.937499838608346;FALSE
995792297125860;FALSE;-3.6250000651925802;FALSE;-3.749999936670065;FALSE;-3.1249999552965164;FALSE;-3.749999988824129;0;-3.5624999864958227;FALSE
857404954297929;FALSE;-4.750000030733645;FALSE;-3.7500000968575478;FALSE;-4.875000030267984;FALSE;-3.999999810010195;0;-4.343749991967343;FALSE
1052403691464720;FALSE;-5.750000070780516;FALSE;-6.250000179279596;FALSE;-4.750000236555934;FALSE;-5.624999990919605;0;-5.5937501193839125;FALSE
1018199771551779;FALSE;-4.374999853782356;FALSE;-4.124999901279807;FALSE;-4.1250002179294825;FALSE;-4.499999979510903;0;-4.281249988125637;FALSE
993956067309483;FALSE;-2.6249999925494194;FALSE;-2.7500000298023224;FALSE;-2.250000014901161;FALSE;-3.374999888241291;0;-2.7499999813735485;FALSE
856765374361887;FALSE;-0.125;FALSE;0.0;TRUE;0.125;TRUE;0.6250000596046448;2;0.1562500149011612;TRUE
856996367672121;FALSE;-0.875;FALSE;-0.8750000596046448;FALSE;-1.5000000149011612;FALSE;-0.125;0;-0.8437500186264515;FALSE
1056924967679259;FALSE;-1.3749999552965164;FALSE;-1.5000000149011612;FALSE;-1.0000000298023224;FALSE;-1.9999998956918716;0;-1.468749973922968;FALSE
1055961211108968;FALSE;-9.500000242675014;FALSE;-8.999999534586095;FALSE;-9.62500001314038;FALSE;-11.624999880868927;0;-9.937499917817604;FALSE
1123530234352065;FALSE;-2.2499999031424522;FALSE;-2.124999977648258;FALSE;-1.2499999403953552;FALSE;-1.9999999403953552;0;-1.9062499403953552;FALSE
1057726010932488;FALSE;-1.6250000298023224;FALSE;-1.7500000298023224;FALSE;-1.2499999701976776;FALSE;-1.9999999105930328;0;-1.6562499850988388;FALSE
935293286509095;TRUE;1.2499999403953552;TRUE;1.9999999701976776;TRUE;1.8749999105930328;TRUE;1.875;4;1.7499999552965164;TRUE
982735215098235;FALSE;-2.4999999925494194;FALSE;-3.000000111758709;FALSE;-2.500000052154064;FALSE;-1.8750001043081284;0;-2.4687500651925802;FALSE
857522777619480;FALSE;-2.499999962747097;FALSE;-2.5000000968575478;FALSE;-2.4999999403953552;FALSE;-3.6249999720603228;0;-2.7812499930150807;FALSE
1043607289011027;FALSE;-6.000000236555934;FALSE;-5.749999813269824;FALSE;-5.500000120606273;FALSE;-6.374999979161657;0;-5.906250037398422;FALSE
856953877676370;FALSE;-5.75000008335337;FALSE;-5.750000121537596;FALSE;-5.624999770428985;FALSE;-5.250000105705112;0;-5.593750020256266;FALSE
1095907320447690;FALSE;-5.874999925028533;FALSE;-5.8749998055864125;FALSE;-5.500000177882612;FALSE;-6.250000032130629;0;-5.8749999851570465;FALSE
856737934364631;FALSE;-6.74999981012661;FALSE;-6.624999972176738;FALSE;-6.3750000117579475;FALSE;-7.3749998469720595;0;-6.781249910258339;FALSE
857799457591812;FALSE;-5.374999952502549;FALSE;-4.999999992549419;FALSE;-4.624999941326678;FALSE;-6.750000089989044;0;-5.437499994091922;FALSE
882747821763642;FALSE;-4.125000163912773;FALSE;-3.7499999087303877;FALSE;-4.249999914318323;FALSE;-4.000000121071935;0;-4.031250027008355;FALSE
882689431769481;FALSE;-2.750000063329935;FALSE;-2.249999888241291;FALSE;-2.7500000037252903;FALSE;-2.000000074505806;0;-2.4375000074505806;FALSE
1035120493193040;FALSE;-3.1250000558793545;FALSE;-3.500000052154064;FALSE;-3.7499999087303877;FALSE;-4.624999926425517;0;-3.7499999857973307;FALSE
1105430052828750;FALSE;-6.8749999480787665;FALSE;-7.250000201980583;FALSE;-7.000000148895197;FALSE;-7.875000196159817;0;-7.250000123778591;FALSE
894688973902860;FALSE;-2.500000089406967;FALSE;-3.1249999441206455;FALSE;-2.5;FALSE;-2.874999888241291;0;-2.749999980442226;FALSE
951531758218581;FALSE;-5.249999942258;FALSE;-5.5000001904554665;FALSE;-6.000000128988177;FALSE;-5.249999857507646;0;-5.500000029802322;FALSE
1007153202656436;FALSE;-4.374999805353582;FALSE;-4.625000011175871;FALSE;-3.999999923631549;FALSE;-5.624999919906259;0;-4.656249915016815;FALSE
1095901760448246;FALSE;-4.875000095460564;FALSE;-5.249999953433871;FALSE;-5.125000194180757;FALSE;-4.874999835621566;0;-5.031250019674189;FALSE
982663445105412;FALSE;-6.499999951571226;FALSE;-5.124999774619937;FALSE;-5.750000043073669;FALSE;-5.625000090105459;0;-5.749999964842573;FALSE
856898061015285;FALSE;-5.875000154133886;FALSE;-6.624999883119017;FALSE;-5.749999914783984;FALSE;-5.874999886378646;0;-6.031249959603883;FALSE
991366324235124;FALSE;-7.624999790918082;FALSE;-6.9999999549472705;FALSE;-7.75000018987339;FALSE;-7.999999830120942;0;-7.593749941464921;FALSE
1069531946418561;FALSE;-3.249999973922968;FALSE;-3.250000048428774;FALSE;-2.6250000596046448;FALSE;-3.624999901279807;0;-3.1874999958090484;FALSE
982657661772657;FALSE;-4.624999820254743;FALSE;-4.000000085681677;FALSE;-4.249999892897904;FALSE;-5.2499997625127435;0;-4.531249890336767;FALSE
1095903190448103;FALSE;-1.1249999701976776;FALSE;-0.7499999403953552;FALSE;-1.2499999701976776;FALSE;-1.1249999701976776;0;-1.062499962747097;FALSE
857187207653037;FALSE;-4.500000045634806;FALSE;-3.874999975785613;FALSE;-4.999999849125743;FALSE;-4.249999853782356;0;-4.4062499310821295;FALSE
1043595395678883;FALSE;-2.624999962747097;FALSE;-2.5;FALSE;-2.750000048428774;FALSE;-1.8749999850988388;0;-2.4374999990686774;FALSE
1091859324185823;FALSE;-7.062499974912498;FALSE;-7.37499986437615;FALSE;-7.750000112748239;FALSE;-6.749999985913746;0;-7.234374984487658;FALSE
857911500913941;FALSE;-2.499999985098839;FALSE;-2.500000089406967;FALSE;-2.2499999180436134;FALSE;-3.750000100582838;0;-2.7500000232830644;FALSE
1035503666488056;FALSE;-1.25;FALSE;-1.3750000149011612;FALSE;-1.125;FALSE;-1.25;0;-1.2500000037252903;FALSE
966993583339065;FALSE;-6.750000174972229;FALSE;-6.49999976682011;FALSE;-7.124999976251274;FALSE;-6.500000191968866;0;-6.71875002750312;FALSE
1134113359960419;FALSE;-1.6249999701976776;FALSE;-1.999999925494194;FALSE;-1.7500000149011612;FALSE;-1.4999999701976776;0;-1.7187499701976776;FALSE
1007149219323501;FALSE;-4.000000046566129;FALSE;-4.250000132247806;FALSE;-4.125000132247806;FALSE;-3.624999951571226;0;-4.0000000656582415;FALSE
960892100615880;FALSE;-6.7499997896375135;FALSE;-7.500000181258656;FALSE;-7.500000178406481;FALSE;-6.624999851104803;0;-7.093750000101863;FALSE
1121712141200541;FALSE;-5.499999860767275;FALSE;-4.750000210478902;FALSE;-3.8749999068677425;FALSE;-4.374999913387001;0;-4.62499997287523;FALSE
856751777696580;FALSE;-2.2499999031424522;FALSE;-3.2500000409781933;FALSE;-1.8749999552965164;FALSE;-1.5000000298023224;0;-2.218749982304871;FALSE
1052485168123239;FALSE;-5.625000217696652;FALSE;-6.124999970430508;FALSE;-5.875000184169039;FALSE;-6.624999950872734;0;-6.062500080792233;FALSE
1124045034300585;FALSE;-4.874999827705324;FALSE;-4.000000111758709;FALSE;-3.8750000055879354;FALSE;-4.000000186264515;0;-4.187500032829121;FALSE
952398704798553;FALSE;-1.125;FALSE;-1.25;FALSE;-0.4999999701976776;FALSE;-1.1250000298023224;0;-1.0;FALSE
1035118139859942;FALSE;-4.1250000055879354;FALSE;-4.74999984446913;FALSE;-6.375000147148967;FALSE;-3.749999901279807;0;-4.74999997462146;FALSE
982691665102590;FALSE;-4.999999823048711;FALSE;-4.499999864026904;FALSE;-4.749999804422259;FALSE;-4.750000011175871;0;-4.749999875668436;FALSE
882474655124292;FALSE;-5.9999999140854925;FALSE;-5.3750000558793545;FALSE;-5.750000210246071;FALSE;-6.0000000055879354;0;-5.781250046449713;FALSE
1055294001175689;FALSE;-4.999999784398824;FALSE;-6.125000045867637;FALSE;-5.375000129919499;FALSE;-4.8749998873099685;0;-5.343749961873982;FALSE
1095900563781699;FALSE;-4.124999918043613;FALSE;-4.374999895691872;FALSE;-4.124999836087227;FALSE;-3.500000072643161;0;-4.031249930616468;FALSE
1134114236626998;FALSE;-1.7500000298023224;FALSE;-1.3749999403953552;FALSE;-1.999999925494194;FALSE;-1.625;0;-1.687499973922968;FALSE
856856254352799;FALSE;-6.500000086612999;FALSE;-6.375000035390258;FALSE;-6.875000226660632;FALSE;-6.9999998504063115;0;-6.68750004976755;FALSE
857399697631788;FALSE;-0.8750000596046448;FALSE;-0.6250000298023224;FALSE;0.0;TRUE;0.125;1;-0.3437500223517418;FALSE
982641448440945;FALSE;-4.750000141561031;FALSE;-4.624999847263098;FALSE;-4.125000044703484;FALSE;-4.999999798368663;0;-4.624999957974069;FALSE
1152511861453902;FALSE;-3.8749999459832907;FALSE;-3.7499998845160007;FALSE;-3.1249999403953552;FALSE;-3.1250001080334187;0;-3.4687499697320163;FALSE
1078313008873788;FALSE;-8.312499837367795;FALSE;-9.062500275293132;FALSE;-9.687500251515303;FALSE;-8.937500015061232;0;-9.000000094809366;FALSE
885842891454135;FALSE;-4.625000206753612;FALSE;-5.249999932944775;FALSE;-5.250000023283064;FALSE;-5.49999978300184;0;-5.156249986495823;FALSE
882103838494707;FALSE;-6.999999951920472;FALSE;-6.749999904655851;FALSE;-7.375000030209776;FALSE;-8.812499774299795;0;-7.484374915271474;FALSE
1096085530429869;FALSE;-3.8750000298023224;FALSE;-3.9999998044222593;FALSE;-2.7500000409781933;FALSE;-3.7500000316649675;0;-3.5937499767169356;FALSE
1055087874529635;FALSE;-8.500000172964064;FALSE;-7.875000116619049;FALSE;-8.750000147600076;FALSE;-8.312500156636816;0;-8.359375148455001;FALSE
935267229845034;FALSE;-2.4999999180436134;FALSE;-3.1250000819563866;FALSE;-2.2500000298023224;FALSE;-2.750000052154064;0;-2.6562500204890966;FALSE
988494257855664;FALSE;-7.625000145868398;FALSE;-7.124999767285772;FALSE;-8.250000043422915;FALSE;-7.750000218715286;0;-7.687500043823093;FALSE
856769697694788;FALSE;-1.2500000596046448;FALSE;-1.3750000447034836;FALSE;-1.3750000298023224;FALSE;-1.125;0;-1.2812500335276127;FALSE
951905694847854;FALSE;-5.250000006519258;FALSE;-4.4999999376013875;FALSE;-4.499999919906259;FALSE;-4.749999897554517;0;-4.749999940395355;FALSE
856753821029709;TRUE;2.0000000447034836;TRUE;2.2500000819563866;TRUE;2.1250000447034836;TRUE;2.499999962747097;4;2.2187500335276127;TRUE
1055244727847283;FALSE;-4.12499987706542;FALSE;-4.0000000689178705;FALSE;-4.874999793246388;FALSE;-3.624999886378646;0;-4.156249906402081;FALSE
882941191744305;FALSE;-4.74999990593642;FALSE;-4.499999971129;FALSE;-5.125000040978193;FALSE;-4.625000140629709;0;-4.7500000146683306;FALSE
1134177726620649;FALSE;-5.12500014109537;FALSE;-5.249999763909727;FALSE;-5.500000027939677;FALSE;-5.999999823747203;0;-5.468749939172994;FALSE
987838597921230;FALSE;-0.8749999403953552;FALSE;-1.125;FALSE;-0.25;FALSE;-0.375;0;-0.6562499850988388;FALSE
1012912115413878;FALSE;-5.000000099185854;FALSE;-3.999999850988388;FALSE;-3.8749999720603228;FALSE;-3.624999949708581;0;-4.1249999679857865;FALSE
1096009710437451;FALSE;-1.625;FALSE;-1.9999999552965164;FALSE;-1.9999999403953552;FALSE;-2.2499999403953552;0;-1.9687499590218067;FALSE
894604463911311;FALSE;-4.74999987334013;FALSE;-5.375000237021595;FALSE;-4.874999850988388;FALSE;-5.249999779742211;0;-5.062499935273081;FALSE
1011281775576912;FALSE;-7.750000006170012;FALSE;-6.874999863211997;FALSE;-7.499999828170985;FALSE;-8.124999808787834;0;-7.562499876585207;FALSE
1010701588968264;FALSE;-8.374999560212018;FALSE;-7.812499857041985;FALSE;-8.124999823223334;FALSE;-8.374999911320629;0;-8.171874787949491;FALSE
