id,text,true_label,predicted_label
982673075104449,kann nur sagen ..wenn sich welche in meinen Wohnzimmer nicht benehmen dann haue ich sie eine auf die fres....oder??,False,False
856829927688765,"Sandra Ahmad, Sie sprechen/schreiben von Neveau? Was Sie hier posten, ist unterste Schublade!!! Hören Sie Sich mal bei den Polizisten um!!! Die würden lieber MIT Pegida spazieren anstatt linksextremistische Faschos zu bändigen!!!",False,False
1010182322353524,"Ich habe fast 65 Jahre mit dieser Maxime: ""Jeder soll leben nach seiner Fasson, wenn er friedlich im Einklang mit seinen Mitmenschen leben!"" zugebracht, aber wenn ich diese Immigrantenströme sehe mit den grinsenden kräftigen Arabern und Schwarzen, die triumphierend das Victoryzeichen machen, habe ich Angst vor denen. Meine Freundin ist Türkin, selbständig, keine Muslima, die Nachbarn sind Italiener in der 3. Generation von Gastarbeitern, wir kommen alle prima aus! Aber das jetzt geht für mich gar nicht!",False,False
391,@ndaktuell @jungewelt Was heißt mehrere waren es zwei?,False,False
857964560908635,"Ja, das wäre gut. Zum Beispiel mache ich mir Gedanken um das Reinheitsgebot des deutschen Bieres. Den Moslems traue ich zu, dass die uns da auch noch reinreden wollen.",False,False
534,Die Diskussionen zwischen #Augstein &amp; #Blome spiegeln wunderbar die dekadente geistige Verblödung der politischen Presse wieder,False,False
841,"Wacht endlich auf, denkt an die Zukunft eurer Kinder. Oder möchtet ihr eure Töchter mit Kopftuch und mit 12 verheiratet sehen? |LBR| Ich nicht, darum wähle ich AFD! |LBR| #illner",False,False
1035355633169526,"Grad in den NDR Nachrichten war  nichts von Nordafrikanern zu hören. Anordnung von ganz oben, Asylanten nicht zu erwähnen. Lügenpresse.",False,False
856822041022887,Du kannst schreiben was du willst-so dumm wie ich dich brauche kannst du mir garnicht kommen!Ausserdem habe ich jetzt keine Lust in den Keller zu gehen um auf dein primitives Niveau zu kommen,True,True
1134130139958741,"Merkel, hau ab!",False,False
855502084488216,"Aber !
Das Wort ""Kanake"" ist  noch lange nicht so schlimm  wie die massive Verletzung  der Gefühle ganzer Völker !
Außerdem besagt Kanake in einschlägiger Relevanz nix anderes als das Wort Deutscher !
> Angehöriger eines Volkes !",False,False
876292659075825,"ne,  wollen wir auch nicht ... es sei denn die Einwanderung ist amtlich und gesetzlich organisiert ... hier handelt es nicht um Einwanderer sondern um Armutsflüchlinge (Asylanten) die in die Sozialsysteme wollen .. vor allem Hartz IV ...",False,False
882370515134706,"Ich habe mit ihm gar kein Mitleid. Er als Journalist wusste schon was er tat. Ich würde mir von ihm noch nicht mal ein Bier bringen lassen, bei Start seiner Kellnerkarriere! Von mir gäbe es keinen Umsatz für ihn.",False,False
982771565094600,"Ramon, Du kleiner Nichtsnutz...WO geht eine Nachtschicht nach 22:00 Uhr los? Alter, Du bist zugekifft!  Vonwegen Nachtschicht! Dummbeutel!",True,True
857891457582612,"Das kann ich Dir ganz einfach erklären, da die ""LÜGENPRESSE"" nun mal nicht die Wahrheit sagt über die PEGIDA-Bewegung und PEGIDA-Anhänger kommen aus ganz Deutschland und nicht nur aus Dresden.  Die Zahlen stimmen oft nicht, es wird meist heruntergeredet, die öffentlich-rechtlichen Medien beizeichnen oder haben die PEGIDA als rechtspopulistisch in den Nachrichten bezeichnet, obwohl Populismus was gutes ist (Volksnähe) so wird dieses als Negativbegriff benutzt, obwohl gerade die ARD und das ZDF zur Neutralität verpflichtet sind, aber ihre Rundfunkräte bestehen aus den MItgliedern der HARTZ IV-Partei, Union, FDP und Grüne, nun rate mal, wessen Meinung dort verbreitet wird.",False,False
856938134344611,"Der IS ist ja gar nicht so schlimm... Hat man ja am Wochenende gesehen, was die mit dem Japaner gemacht haben...??",False,False
1056569714381451,"Diese geisteskranke Truppe gehört in eine geschlossene Anstalt,ohne Rentenanspruch und mit Freigang ins Asylheim zum Putzen...",True,False
857907767580981,"Na gut, ich muß ja nicht gläubig sein um den Islam als Gefahr wahrzunehmen.",False,True
881958975175860,"Deutschland: Prostituierte kostenlos für Asylbewerber?   Siegertsbrunn (Bayern) während einer Debatte, veranstaltet von der CSU, ehemaliger evangelischer Pastor Ulrich Wagner hat die Idee der verfügbare freie Prostituierte Asylanten vorgeschlagen. Ihm zufolge konnte durch Spenden der gemeinnützigen Seelen oder Handler der Bordell (s) bereit, die eine gute Arbeit zu erreichen finanziert werden. Ulrich Wagner bringt diese Idee nach vorn die Ängste beeinträchtigen, sexuelle Übergriffe treffen die deutschen Dörfer in denen die Asylbewerber befinden :/ .  
Es ist eine Schande  http://euro-jihad.com/blog/?p=29027 .",False,False
894962910542133,"Eine korrekte Aufzählung des hiesigen und anderswo agierenden Linksfaschistenpacks. Der DGB übernimmt dabei die Führungsrolle. Nur zur Anmerkung: Der DGB hätte dieses Jahr dafür Sorge tragen können, dass für Leiharbeiter equal pay gilt. Aber nein, er musste sich ja mit der IGZ auf einen Hungerlohntarifvertrag einlassen. Ohne Tarifvertrag würde laut AÜG sofort equal pay gelten. Drecksbande",False,False
1096074887097600,"Es ist in der muslimischen Forderer-Kultur unüblich, Verantwortung für die eigenen Gefühle, Gedanken und Taten zu übernehmen. Alles ist Allah. So sind bspw. Frauen regelmäßig daran schuld, wenn Männer notgeil werden und Vergewaltungen verüben. Und so sind natürlich auch die bösen Deutschen daran schuld, daß die Moslems den leeren Versprechungen der Schlepper (zu denen auch Angela Merkel gezählt werden darf) auf den Leim gegangen sind.",False,False
701,"@FranzRichard45 Aber ein Bildausschnitt reicht, um Mio ""Wähler"" zu überzeugen &gt; bewusste Manipulation der ""Leser"" dieser Lügenpresse 😜",False,False
1058,@Grals_Hueter @sebwan1 Stimmt aber dazu ist er zu blöde.,False,False
1069457833092639,Wer kann den alten Mann für voll nehmen ? Da stimmt waa wie bei so vielen ganz schwer was im Kopf nicht ! Wie kann es sein das solche Parkinsonanwärzer solche Posten erlangen ? Absolut irre was in dieser Bananenrepublik passiert !,True,False
1095981003773655,"Die haben zu fordern, und tun wird auch keiner was. Sie werden herkommen so oder so. Warum ? Weil es unsere Politik so will. Ganz einfach. Es sind keine zufälligen Fehlentwicklungen. Und wenn sie nicht via Land reinkommen weil andere den Weg verschliessen. Na denn importieren wir sie eben per Flugzeug und nehmen noch die Kurden mit aus der Türkei.",False,False
1012906338747789,"Warte mal ab. Die linksgrün versifften Willkommensfreaks wie ProAsyl kriechen ja schon wieder aus ihren Löchern und es wird nicht lange dauern und sie werden Schuster als "" Rassisten"" beschimpfen. Genaus wie sie Hamed Abdel- Samat als "" Faschisten"" verunglimpft haben",False,False
896,Ich glaube an Vögel mit 6 Flügeln. Jeder der behauptet es gibt sie nicht sollte dies bitte Beweisen. |LBR| #Religioten,False,False
895197673851990,"Länder-IQ Türkei 80 Länder-IQ Deutschland 105.Durch Verwandschaftsehen sinkt der IQ nofhmal bis zu20 Punkte: Folge genetische Missbildungen ,Idiotie.
40% Der musl.Jugendlichen haben nicht die geistige Reife einen Schulabschluss zu machen.",False,False
935421243162966,Und für was war das gut? Heute wird die noch wahrlich erkämpfte Demokratie regelrecht mit Füßen getreten. So läuft es in Deutschland.,False,False
1002,"@keeprespect79 @Margit030 @welt Überall unterwerfen wir uns den Islamisten ,müssen wir uns integrieren oder Die Islamisten. Ein Moslem kriegt ein Sonderstatus , ich fasse es nicht !",False,False
856885577683200,Der Zentralrat sollte lieber seine Landsleute vor radikalen Islamisten warnen. Siehe Frankreich.,False,False
380,@dieLinke @katjakipping Sie stiehlt uns nur Lebenszeit!,False,False
1007297722641984,"Ist auch vernünftig, nicht jeden Schrott ins Land zu lassen !!!",False,False
560,@ndaktuell @PolizeiSachsen Es gibt auch einen Bestandsschutz!!! Aber das geht den Buntmenschen gegen den Strich!,False,False
198,"@Holger_Lucius Merkel reiht sich nahtlos in die Kette deutscher Diktatoren ein, die allesamt ihre Biographien schönen ließen 😜",False,False
1152539311451157,"sehr treffend formuliert,du sprichst mir aus dem Herzen...ich wohne auf dem Land in einem Dorf mit ca. 4 Tausend Einwohner nahe der französischen Grenze, seit etwa einem halben Jahr werden wir hier förmlich von diesen ""Facharbeiter"" überrannt.Kopftücher an jeder Ecke wo man nur hinschaut. Da kommen ganze Sippschaften,das sind alles Großfamilien.Eine davon,die erst vor kurzem in ein altes Haus auf der anderen Straßenseite einzog hat als erstes mit großen Buchstaben das Wort Ramadan auf die Fensterscheibe geschrieben,und das müssen wir alles mit Toleranz und Emphatie so hinnehmen bis zu unserem Untergang,denn das ist alles von unserer Verräterregierung so gewollt.",False,False
935325673172523,"Hat es auch nicht!!!!
Das  hat was mit Vollpfosten zu tun! Schon mal den Koran gelesen? Unsere Bibel ist viel schlimmer. Daher haben wir doch den ganzen Salat in unserem Land! Das Kanonische Recht!!!! Es ist der Vatikan und die Schlächter im roten Gewand. Der Papst trägt doch ganz ungeniert sein Templerkreuz auf Hemdkragen und auf der Roten Lügenbibel. Noch nicht aufgefallen? Die Pyramide, die Dreifaltigkeit, Der Vater, wie der Sohn und der heilige Geist",False,False
117,"@emrich_5933 @petpanther0 Dieser Typ erinnert mich in Agitation und Erscheinung an Subjekte der NS Zeit, er wird zusammen mit der Raute unser Grab schaufeln, Deutschland und die Deutschen werden zugunsten eines totalitären EU Systems vollständig vernichtet werden",False,False
994057793965977,Für 500 Euro machen die Wirtschaftsflüchtlinge alles!!!?,False,False
935257966512627,"ab auf dem Esel,nach Hause mit dem ISLA(H)M PACK !!!",False,False
120,@yartago @happyhaidrich3 Was willst du uns leaken oder was lel,False,False
1095906020447820,"Und warum lässt man sich sowas bieten und räumt die Straße nicht unverzüglich ? Diese Menschen werden ihre Forderermentalität nie ablegen , funktioniert doch. Und in D angekommen geht es dann genauso weiter , wenn man nicht bekommt was man will ! Das brauchen wir ganz doll ...",False,False
1043608979010858,"ein wort war suboptimal. das war ""PRÜGELN"". sie hätte ""JAGEN"" sagen sollen. 

aber ein eventueller prozess wendet sich eh gegen die sogenannten ankläger - aber nur, WENN der medial zur kenntnis genommen wird. 
insofern war PRÜGELN vielleicht unterm strich besser als JAGEN. 

""„Wenn die Mehrheit der Bürger noch klar bei Verstand wäre, dann würden sie zu Mistgabeln greifen und diese volksverratenden, volksverhetzenden Eliten aus den Parlamenten, 
aus den Gerichten, aus den Kirchen und aus den Pressehäusern ""prügeln"".“",False,False
116,Na Kameraden alles gut bei euch ich hoffe ihr habt nen schönen Abend,False,False
951565888215168,"Steffen Lachmann Kinderzeugen hast vergessen. Die Deutschen wollen ja nicht mehr oder doch, so ein niedliches Asylkind? Kinder brauch das Land und die bringen ja meist schon 2-5 Kinder mit, die später mal eine richtig fette Rente für uns erwirtschaften.... Angst....vor der Vorstellung, jetzt kann ich wieder nächtelang nicht schlafen!",False,False
885453058159785,"Als guter Christ, der sich Islamkritisch äussert, wird als Nazi bezeichnet, das ist bei den Islamischen Mitmenschen hier gang und gäbe. Wenn man als Rechts bezeichnet wird, ist jedem klar was damit gemeint ist. Bei den Ausländern ist natürlich keiner Rechts...das merkt man auch an ihrem Verhalten... unsere Linken arbeiten sehr gut mit Rechten zusammen, aber eben auf der Falschen Seite. Wenn man Fremden hilft indem man seine Brüder u. Schwestern in die Mangel nimmt, Frage ich mich natürlich was hier nicht Stimmt. Das Volk wird seit Kriegsende gegeneinander aufgehetzt um uns leichter zu Manipulieren, klein zu halten , das sozialsystem runter zu fahren  und suggestiv auszurotten. Unsere Werte und unser Glaube wird immer mehr in den Hintergrund gedrängt.",False,False
993925830645840,"1945 gabs die nürnberger prozesse gegen die nazis, sowas brauchen wir heute auch wieder für merkel und ihre bunte volksvernichtungsbande",False,False
857882604250164,"Christoph Pohlheimer: die Radikalen nutzen JEDE Gelegenheit, sich zu äußern. Bei ALLEN Medien. Man kann sie weglöschen (=Zensur) oder - was ich für besser halte - stehen lassen, damit das ein jeder für sich entscheiden kann. Leider instrumentalisiert das aber so mancher, um damit gegen die zu hetzen, die auf die Zensur verzichtet haben.",False,False
882004405171317,"Unser  Land hat alleine von 2007 bis 2013  über 166,9 MILLIARDEN € nach Europa  geschickt, aber davon sind lediglich 84,8 Milliarden zurück geflossen,  der Rest von ca. 82,1 MILLIARDEN € sind in dem Schlund dieses  Bürokratiemonsters verschwunden..... Und wofür??? damit die Deutschen in  ihrem eigenen Land von andern Nationalitäten verspottet , beschimpft  und beklaut werden. Dieses Geld hätte tausendmal besser in unsere  Wirtschaft, Schulen, Bildung, Lehrer und Polizeiausrüstung und -Personal  gesteckt werden können, als in die gierigen Mäuler der anderen  EU-Staaten, die uns dann noch beschimpfen. Und darum gibt es nur EINEN  Ausweg: Weg mit Merkel und Konsorten und schnellstens raus aus der EU.  Wir waren mal ein blühendes Land, und jetzt nur noch Not und Elend und  immer mehr Armut und Fremdeinflüsse.  Herr Stöcker hat alles richtig gemacht mit seinem Handeln",False,False
1394,"@Dzienus Dzienus, du bist der größte Faschist. |LBR| Irgendwie erinnerst du mich an Himmler. Ein Milchbubi mit großer Schnauze und wenn es hart auf hart kommt, ziehst du den Schwanz ein.",True,True
383,"@gerhard_mangott @BSchmeitzner @EvgenyFeldman Ein Wahlkampf, der nicht stattfinden darf. Ist für mich auch spannend zu sehen, wie eine Navalnij Kampagne aussehen könnte.",False,False
945355532169537,"das Stupide an diesen Kundgebungen ist, daß sie nicht gegen ""Nazis"" sondern gegen alles sind was diesen linken Faschisten nicht paßt !",False,False
1035113253193764,"Der unterentwickelte Osten gehört nicht zu Deutschland. Die Ausländer im Westen sind schon länger in der BRD als ihr und was habt ihr vorzuweisen? Fremdenhass, Arbeitslosigkeit und eine marode Infrastruktur. Ihr seit eine Last für die gesamte Republik (SOLI) und nun redet ihr davon, dass Flüchtlinge zu viel kosten? 
Der Mauerfall war der grösste Fehler der westlichen Welt ??",False,False
1108071842564571,"Gleich mit den ""Asylanten"" rausschmeisen. Müssen die nicht arbeiten???",False,False
856856491019442,"Allen antifas bitte am Flughafen Berlin Tegel versammeln und melden! Ich bemühe mich gerade spenden zu sammeln. Jeder bekommt ein one way ticket in die schöne bunte Welt nach wahlweise Afrika oder Syrien wo gaaanz viele tolle friedliche Menschen leben die sich auf eure Unterstützung freuen. kost und logie sind frei. Einzige Bedingung ist bei der Säuberung der Christen zu helfen. Nix besonderes, nur mal eben ein paar Kinder köpfen und zerstückeln und ein paar Frauen vergewaltigen und die anderen ungläubigen Männer foltern und ermorden. Da wird für jeden von euch was dabei sein. Ich hoffe ihr findet da ein neues zuhause und gleichgesinnte. Solltet ihr den Wunsch verspüren wieder ins abartige Deutschland zurück zu wollen, wendet euch bitte an euren Reiseveranstalter den IS Terroristen. Aber Vorsicht, nicht das ihr dann noch kopflos umher rennt ;-) lg",False,False
894667850571639,Ich habe ihn nie anders eingeschätzt. Er hat schon immer eindimensional gedacht.,False,False
512,@KaiserDesRap Wer so redet gehört sich Verdroschen,True,False
1134188976619524,"Ich habe meine 7 afrikanischen ""Beglücker"" ganz intim kennengelernt.  Habe zwar ihre (anscheinenden) Schimpfworte nicht verstanden, kannte ihre Namen nicht......die 7 nackten, afrikanischen Schwarzwurzeln sprachen allerdings ne eindeutige Sprache. Danke, ein weiterer Kontakt mit afrikanischen oder asiatischen Männern wird nicht passieren.....nie wieder!",False,True
1046,Wenn die Deutschen erstmal alle erwachen aus ihrem schlaf wird dieses kranke land namens BRD wieder zum alten Deutschland,False,True
1085,@SteiblBarbara @Thomas_S_Wagner @RitaKratzert Weitaus schlimmer. Heute ist es nicht mehr Dummheit.  Ein ganzes Volk ist zu (m)wutlosen Zombies dressiert worden.,False,False
857034854334939,"Wie bewegt Pegida eigentlich diesen wortlosen ""Vorzeige""-Schwarzen immer wieder auf diese ""Spaziergänge"", der da so brav - stets bedröppelt schauend - ein Plakat mit anderen Teilnehmern festhält und auch jede Woche aufs neue in der ""Tagesschau"" zu sehen ist? Noch zynischer wäre ja ein moslemischer Schwarzer im Rollstuhl. ^^",False,False
1064771146894641,"Sachsen, da wo Deutschland den Bach runter geht.",False,False
334,@MiriamOzen So schaun Sieger aus lalalalla so schaun Sieger aus lalalallaalla..... |LBR| Mein Traum geht in Erfüllung...kotzgrüne Brühe versickert endlich im Erdreich...😂😂😂😂,False,False
856802897691468,"so eine ""Nazi"" die Frau",True,False
1006,@Cerberus456 @Gigakuss Genau so ist das- der Algorithmus der deutschen Medien ist so durchsichtig wie verkommen heuchlerisch. #Presserat #Rundfunkrat,False,False
894800393891718,"Hab den Herrn Todenhöfer wegen seiner Kompetenz in Nahostfragen immer geschätzt. Aber über diesen Artikel und diese sog. ""online Petition"" bin ich schockiert und entsetzt. Jürgen Todenhöfer, wenden sie sich vertrauensvoll an unseren Staatsschutz oder an unsere Polizei, wenn sie bedroht werden. Auch Jürgen Elsässer, Hamed Abdel-Samad uva. werden beschützt.  Aber verfassen sie um Gottes Willen nie wieder solch ein hetzerisches und realitätsfremdes Pamphlet, was ihren Intellekt beleidigt",False,False
562,@ndaktuell Ihr seit Saboteure am deutschen Volk!,False,False
945874355450988,"Wenn die erstmal schwimmen gelernt haben, werden die auch außerhalb der Nichtschwimmerzonen, Frauen und junge Mädels belästigen können!",False,False
857876274250797,"Es ist interessant dass die meiste Anführer der Islamisten in Deutschland DEUTSCHE sind! Einfach Islam angenommen, Parole auswendig gelernt und neue Kariere kann starten, eben Wendehälse (damit kennt ihr Ossis euch auch aus ;-)).Irgendwelche hässliche Loser die Chance gesehen haben auch jemand zu sein (so wie die Anführer von Pegida die Eierdiebe ;-) und vorbestrafte Kriminellen",False,False
1805,@reitschuster Sie sprechen von Demokratie! Sie sind ein Lügner ein Hetzer und ein Rassist. Sie dummer Nazi.,True,False
857273224311102,Wer ist so dumm wie Olli Schnolli?,True,False
982780978426992,Dummes Gelaber! willst du diese Zustände in unserem Land du Grottenolm??!! also ich nicht!! das sind keine Familien die flüchten!!,False,True
1056491597722596,"Sollte man diese ""Pappnasen"" in die Zwangsjacke stecken oder lieber in den schwarz-weiß gestreiften ""Maas""-Anzug? Weiß nicht, was besser wäre!",False,False
587,@Carrera_73_RS @BonkeKolja @SPIEGELONLINE @DrDavidBerger |LBR| Nicht nur Linke Politiker decken die Antifantenbrut! 👎 😨 👎,False,False
449,@dushanwegner @krippmarie @zeitonline Hilfe...@zeitonline treibt wieder ihr Unwesen... |LBR| Da sind schon Schmierfinke am Werke...glaubt tatsächlich noch jemand diesen Unfug...?,False,False
749,@strangelove666 @Epanastatis04 Soll keiner mitbekommen wie Merkel ihre Bonuszahlungen von der Autoindustrie erhält!!!,False,False
968122693226154,"Lass den Linksfaschistoiden Päderasten labern.

Seine verkrüppelte Welt wird noch früh genug zusammenbrechen.",False,False
982856128419477,"Polen/ Warschau // Hallo Chaos – Refugees, dann würden eure “Triller“ aus der Schnauze fallen ! Seht euch nur die ersten Sekunden an. Mehr könntet ihr sowieso nicht erkennen ! ?  https://www.youtube.com/watch?v=3l_1WthGZQE",False,False
968371926534564,Armes Trollweibchen...,False,False
951542294884194,Die in der Kantine bei allen Studenten & & mit Speisen dürfen...und keiner kontrolliert was die für Krankheiten mitschleppen. Unglaublich,False,False
977041242334299,und er ist der Haupt Arschloch https://www.facebook.com/irreligious.ly,True,False
1065860843452338,Sachsen braucht weniger illegalen abfall,False,False
1012439928794430,"Andreas Schleicher Der Ossi ist schlau und stellt sich dumm,beim Wessi ist es anders rum!",False,False
135,Dortmund haut wieder auf die Kacke ! Die wollen die ganzen Braunhäutigen verjagen mit dem Slogan BUNT STATT BRAUN !! BRAVO !!!,False,False
1134122153292873,"Was hab ich davon?? Vergewaltigte töchter? Geschlachteten hund? Messer im rücken? Muselmanen rundrum? Schwarze stoffbeutel? Man seit ihr krank, das ganze parteingefilz!",False,False
1095971847107904,"Heute scheinfluechtlinge ,und bald unserer eigenen Mörder Bürgerkrieg wird definitiv und kommen nur noch eine frage der zeit und die lächerliche antifa  und andere linksdenkende, werden auch nicht verschont.die moslems machen keinen unterschied zwischen links und rechts.aber das kapieren die nie vielleicht wenn es die richtigen mal schlimmer erwischt wie der fall von köln.",False,False
745,So wie Firmen zu groß werden können und ihre zerstörerische Wirkung entfalten (FB ) |LBR| So ist es auch bei Staats– Vereinigungen ( EU. UdSSR),False,False
1052425154795907,"Warum ist es nicht möglich den Linksfaschisten die Gegendemonstrationen zu verbieten. Warum ist es nicht möglich die Gegendemos der Chaoten an einem anderen Ort, bzw. anderen Zeitpunkt festzusetzen. Dann können die doch mit ihrem Gewaltpotential die Tauben jagen, wenn keine friedliche Pegidakundgebung da ist !Vorallem brauch die Landesregierung kein Demogeld mehr an die Antifas zu zahlen, dann werden sogar Steuergelder gespart. Wenn es kein Geld gibt kommen die Untertassen ja sowieso nicht mehr. Also ist das Problem doch gelöst! Wie nannte Gabriel Teile der Bevölkerung mit anderer Meinung ....? Was ist das hier?  https://jungefreiheit.de/politik/deutschland/2016/streit-um-veroeffentlichung-von-kriminalstatistik/",False,False
1111577848880637,Sind ja auch Babys ... Benehmen sich jedenfalls wie welche .   Wollen alles  haben ohne Gegenleistung.   Kinder die was wollen bekommen es auf die Bollen hieß es doch früher oder.,False,False
982689145102842,Gehe weiter schlafen Michael !!...  du bist ein hoffnungslose Fall !!,False,True
856805511024540,#pegidasindallesarbeitslosehartz4empfängerdiezumerstenmaldasinternetentdeckthaben,False,False
1095921723779583,Injustice? Build your own civilisation you pricks.,False,False
1043618715676551,"Ausländer sind mehr wert als wir, das will uns die gleichgeschaltete Lügenpresse und das Lügen TV seit Jahren schmackhaft machen. Empörend!",False,False
1057387630966326,"Tja, die tun was. 127, die handeln nach der Devise nicht kleckern sondern klotzen. Leider dürfte am gleichen Tag wieder die zehnfache Menge ins Land gekommen sein.",False,False
951877078184049,Ja ja der war bestimmt als Claudia Roth verkleidet .die sollte man in Indien in bus setzen .ach geht leider nicht.dann steigen alle Vergewaltiger freiwillig aus .,False,False
798,"@LC180666 @jouwatch Vielleicht sollte man den Idioten mal zeigen, wo der Frosch die Locken hat.",False,False
1264,"Asoziale kinderhasserin! Dich sollte man vergasen, arme Drecksau",True,True
1105776289460793,"Lasst keine muslime in eure gemeinden ihr werdet sie nie mehr los !!! Hindert in ostdeutschland die politiker daran aus euren deutschen gemeinden multi-kulti scheisshaufen zu machen,wenn die muslime erstmal eingezogen sind bekommt ihr sie nicht mehr raus , Schaut nach hamburg,frankfurt köln,berlin dort glaubt man man ist auf einem ziegenmarkt in mosul !",False,True
1056939914344431,Und willst Du Immigranten Sex ganz hemmungslos...dann mach Dein Kreuz bei uns recht fein und groß .,False,False
951539511551139,"Ich sag euch was: Es wird so kommen, das private Hausbesitzer Zwangseinquartierungen bekommen! Und wisst ihr, was passiert? NICHTS!  Warum? Weil die Deutschen noch nie geschlossen auf die Strasse gegangen sind. Wir sind revolutionsunfähig - sonst hätte es schon vor Jahren geknallt.",False,False
960964183942005,"[@IND] Ihre Einstellung ist wirklich Kindisch und Naiv! Sie träumen von einer Welt wo jeder Leben kann, wo er gerne möchte und auch die Sozialleitungen dieses Landes misstrauen kann! Ich sage nein, zu diesem Wahnsinn. Natürlich können die Rentner, ihren Ruhestand  dort verleben, wo sie es gerne möchten, denn sie haben genug für unser Land getan!!",False,False
856756301029461,Verpiss dich mit deinem fake account. ..troll wo anders rum.,False,False
1044395878932168,"Österreich und die anderen EU-Staaten sollte gar keine Flüchtlinge aufnehmen. Das sollte Merkel alleine ausbaden. Zwar dumm für uns in Deutschland, aber Merkel hat sie gerufen ...",False,False
1055240207847735,merkel muß weg ! sonst ist Deutschland ...unsere Heimat verloren ! Was diese hirnverbrannte schon angerichtet hat ist icht mehr hinnehmbar....warten bis zur nächsten Bundestagswahl ...da kann alles zu spät sein ....Das Ausmaß dieser katastrophalen Asyl Politik ist jetzt schon nicht mehr überschaubar . Gott sei uns gnädig !,False,False
888259684545789,"was kommt nach der Paarung von Kuh und einer Ratte heraus???? ""der Murat""",False,False
1134249383280150,"Gute idee, Merkel! Lern ruhig mal einen kennen! Fahr einfach nachts ein paar mal OHNE Security durch Berlin Neukölln. ...geh doch einfach mal nachts alleine über den Platz am Kottbusser Tor! Da lernst du gleich Dutzende deiner Kulturbereicherer kennen! !! Oder...oder noch besser : Lade einfach mal ein paar zu dir nach Hause ein! Schenke denen eine wohnung ! Verzichte auf ein Großteil deines Geldes und saniere damit die Wohnung....
Schau dir an, was sie mit gesendeten Lebensmitteln machen und frage sie, was sie von schwulen , lesben und Christen halten. ...
Merkel. ...du bist das LETZTE! Du hast keine Ahnung, bist von deiner utopischen Idee total verblendet ...
Und völlig Realitätsfremd! Es ist ja SO leicht da oben auf dem Tron zu sitzen, wo man genug Kohle hat und in Sicherheit ist....da lebt sich's ganz gut, was? Bleib von mir aus gerne da....aber halt die Klappe und hör auf so zu tun als hättest du IRGEND EINE AHNUNG von dem was in Deutschland so passiert!!!! Ich spucke auf dich,  Angie!",True,True
935256856512738,Pegida hat Die provoziert und LÜGEN noch gar nicht gelesen. Oder aus dem Zusammenhang gerissen. Und absichtlich falsch interpretiert.,False,False
136,@newsphotoDE @ndaktuell Ich freue mich .Es gibt manchmal doch Gerechtigkeit!,False,False
1055116547860101,hoffentlich nehmen wir nur Kinder. Dann werden wir erst in 10 Jahren von denen erschossen.,False,False
1108173052554450,"Diesen linken Vollpfosten sind dermaßen realitätsfremd und leben in ihrer eigenen Welt. Wirklich extrem bescheuert. Dass sie auch immer so zu Gewalt neigen, sollte uns zu denken geben...",False,False
946265678745189,Ne wumme für Seppl ne bombe für Hubert Waffen für alle. Reden hilft ja nicht viel also lasst es knallen am besten bei den Bonzen und dann immer weiter,False,True
1095904237114665,"Bin mal gespannt wie lange es noch dauert und wir solche Szenen von deutschen Autobahnen zu sehen bekommen. Wenn unsere ""neuen Mitbürger"" nicht die versprochenen Häuser, Autos und 2000€ Taschengeld pro Monat bekommen, ist es nur noch eine Frage der Zeit bis wir diese aufgebrachten ""traumatisierten Facharbeiter"" wütend und protestierend vor unserer Haustüre sehen werden...",False,False
1097873106917778,"Klingt doch gut! Da nach dem offensichtlich erfolgreichen Waffenstillstand (unter Führung Rußlands) wohl auch bald die Befriedung Syriens (unter Führung Rußlands) einsetzen wird, müssen sich die Integrationsoptimierer (Dill Schweiner et al.) bald ein neues Betätigungsfeld suchen. ""Remigration"" - damit läßt sich 2016 RICHTIG Kohle verdienen! SICHERE Schiffspassagen und Flüge zurück ins gelobte Land. Finanziert vom Dummbürger.",False,False
272,"@sonneundmond1 Und genau darum geht es uns nicht, wenn dieser Tage Flaggen mit Davidsternen brennen (nicht nur die israelische Flagge) und Jüdinnen und Juden offen mit dem Tod bedroht. Über diesen Antisemitismus werden wir berichten, egal was Sie von Israel halten. Schönen Tag.",False,False
895401043831653,"Warum sollte ich Propaganda machen? Ich hatte nur auf einige 1000 Menschen hingewiesen, denen im Namen Allah die Köpfe abgeschnitten, die Hirne herausgeschlagen, die gekreuzigt oder lebendig verbrannt wurden. Passte halt nicht ins selbstgebastelte Weltbild des Islamverstehers Todenhöfer.",False,False
1035641363140953,"Andreas Wege, wir Dresdner arbeiten daran, daß Ähnliches in Sachsen niemals passieren wird.
Das kann nur funktionieren, wenn die hormongesteuerten Asylforderer einen Bogen um Sachsen machen, weil denen von hier ein mächtiger Gegenwind entgegen bläst. ....",False,False
547,@ErtuerkAslan @ShiwaMustafa Kotz deine Propaganda wo anders aus. Hier bist du falsch.,False,True
857922074246217,1% der bewafneten jehadisten und IS reichen um die ganze Städte und Ländern schikanieren und terrorisieren. Die zehn Terroristen in Paris warren vielleicht weniger als 1%. !!!. Ich habe vor islamisten Angst. Egal wie viele sie sind. Es lebe Freiheit und Demokratie. Es lebe sekuläres Deutschland.,False,False
855051451199946,Pass auf! Hier ist nur Deutsch erlaubt!,False,False
988034957901594,Das ist so ein widerliches Pack.,False,False
